variable,permutation,dropout_loss,label
color,249,777.8263639451162,LightGBM
clarity,249,1124.9159896983251,LightGBM
depth,249,5.540544176905769,LightGBM
table,249,-29.43113191498901,LightGBM
x,249,116.69105596959923,LightGBM
y,249,2257.7725384964665,LightGBM
z,249,510.60258395414223,LightGBM
_baseline_,249,5067.559997079084,LightGBM
_full_model_,250,-13.123619941034121,LightGBM
carat,250,2117.3415489581334,LightGBM
cut,250,8.762232747028179,LightGBM
color,250,636.7920192100822,LightGBM
clarity,250,1077.106333230803,LightGBM
depth,250,-23.137369912589747,LightGBM
table,250,-5.551124887702144,LightGBM
x,250,110.57325103079734,LightGBM
y,250,2131.512296619851,LightGBM
z,250,531.4484154913872,LightGBM
_baseline_,250,4861.276699993869,LightGBM
_full_model_,251,22.408090520796122,LightGBM
carat,251,2266.3084956461594,LightGBM
cut,251,41.95260516282838,LightGBM
color,251,740.0134459843827,LightGBM
clarity,251,1160.467946357584,LightGBM
depth,251,32.248275987497095,LightGBM
table,251,20.037965753417666,LightGBM
x,251,147.23308522458,LightGBM
y,251,2392.944407613712,LightGBM
z,251,576.574019941769,LightGBM
_baseline_,251,5148.23733879002,LightGBM
_full_model_,252,19.256840330972523,LightGBM
carat,252,2367.6762981840748,LightGBM
cut,252,36.12515805042699,LightGBM
color,252,770.9987426644983,LightGBM
clarity,252,1172.206834363722,LightGBM
depth,252,47.00479262988051,LightGBM
table,252,27.614541402481905,LightGBM
x,252,157.6693526730702,LightGBM
y,252,2288.0726759091117,LightGBM
z,252,613.6410619309676,LightGBM
_baseline_,252,5235.69415254826,LightGBM
_full_model_,253,-63.46902219223068,LightGBM
carat,253,2096.1314983798516,LightGBM
cut,253,-39.01364718208754,LightGBM
color,253,784.9791301733313,LightGBM
clarity,253,1166.6008580185462,LightGBM
depth,253,-39.93987367033128,LightGBM
table,253,-61.189039362791505,LightGBM
x,253,81.704385010176,LightGBM
y,253,2148.252907651316,LightGBM
z,253,513.1466830703183,LightGBM
_baseline_,253,4944.839906525379,LightGBM
_full_model_,254,6.811156400672758,LightGBM
carat,254,2230.1626497683947,LightGBM
cut,254,24.695379848960556,LightGBM
color,254,681.3212672086914,LightGBM
clarity,254,1127.3805214636195,LightGBM
depth,254,22.186496667406573,LightGBM
table,254,7.903325756412414,LightGBM
x,254,153.77293529945962,LightGBM
y,254,2296.394635498796,LightGBM
z,254,594.4265806835605,LightGBM
_baseline_,254,5224.637439359133,LightGBM
_full_model_,255,28.832305537563684,LightGBM
carat,255,2249.9123742264733,LightGBM
cut,255,52.53889491018276,LightGBM
color,255,826.9863398946951,LightGBM
clarity,255,1126.9022447873062,LightGBM
depth,255,28.713334454454753,LightGBM
table,255,28.562923876231707,LightGBM
x,255,146.62983439718823,LightGBM
y,255,2297.205153764228,LightGBM
z,255,590.903510755808,LightGBM
_baseline_,255,4996.868088069259,LightGBM
_full_model_,256,-20.17799690999459,LightGBM
carat,256,2225.9772199673685,LightGBM
cut,256,10.174280919603916,LightGBM
color,256,648.2667123446462,LightGBM
clarity,256,1103.8620640932331,LightGBM
depth,256,-12.105463722254513,LightGBM
table,256,-20.17282440177121,LightGBM
x,256,119.52872669975261,LightGBM
y,256,2142.6084109159947,LightGBM
z,256,545.8817619810828,LightGBM
_baseline_,256,5045.556409393496,LightGBM
_full_model_,257,17.512586285706448,LightGBM
carat,257,2323.844553355445,LightGBM
cut,257,40.117428564454144,LightGBM
color,257,809.6824431326951,LightGBM
clarity,257,973.8615080322055,LightGBM
depth,257,17.14536108576499,LightGBM
table,257,23.323508048295253,LightGBM
x,257,150.30301304799548,LightGBM
y,257,2337.044789740826,LightGBM
z,257,595.7709500645368,LightGBM
_baseline_,257,4979.964426141758,LightGBM
_full_model_,258,-32.24348221830064,LightGBM
carat,258,2139.1841117373783,LightGBM
cut,258,-17.679255471738315,LightGBM
color,258,763.9834381818179,LightGBM
clarity,258,988.789649384537,LightGBM
depth,258,-12.496914741117848,LightGBM
table,258,-34.43080342772646,LightGBM
x,258,97.9395203242683,LightGBM
y,258,2215.4524767462285,LightGBM
z,258,543.9035316550024,LightGBM
_baseline_,258,5040.499449568964,LightGBM
_full_model_,259,-0.6925266805377532,LightGBM
carat,259,2211.541475480787,LightGBM
cut,259,22.85367532013902,LightGBM
color,259,667.0082776192218,LightGBM
clarity,259,1127.685860206801,LightGBM
depth,259,0.020600252083113446,LightGBM
table,259,1.438838140609505,LightGBM
x,259,141.3011759779581,LightGBM
y,259,2055.337180445461,LightGBM
z,259,570.5544102662819,LightGBM
_baseline_,259,5076.078671518433,LightGBM
_full_model_,260,7.617543567678354,LightGBM
carat,260,2335.587258967229,LightGBM
cut,260,21.900262168136578,LightGBM
color,260,738.5885375527965,LightGBM
clarity,260,986.9266314256525,LightGBM
depth,260,5.88962323981616,LightGBM
table,260,10.139439610903423,LightGBM
x,260,135.12751118319306,LightGBM
y,260,2333.08555058572,LightGBM
z,260,560.9643048581689,LightGBM
_baseline_,260,5240.611594749169,LightGBM
_full_model_,261,-57.814973186544876,LightGBM
carat,261,2201.757671086341,LightGBM
cut,261,-28.32353425345366,LightGBM
color,261,786.3683542335081,LightGBM
clarity,261,1164.6855540911383,LightGBM
depth,261,-39.58859669760352,LightGBM
table,261,-58.627370647327325,LightGBM
x,261,66.07018509412956,LightGBM
y,261,2274.5687248768063,LightGBM
z,261,519.4906658058995,LightGBM
_baseline_,261,5108.172161193337,LightGBM
_full_model_,262,21.114717437480977,LightGBM
carat,262,2345.991822073562,LightGBM
cut,262,52.429876764715004,LightGBM
color,262,699.6077687521728,LightGBM
clarity,262,1182.4078246040285,LightGBM
depth,262,34.24349279243506,LightGBM
table,262,21.692958830305884,LightGBM
x,262,157.90965160195128,LightGBM
y,262,2252.236722899834,LightGBM
z,262,559.2892278585497,LightGBM
_baseline_,262,5067.97062621654,LightGBM
_full_model_,263,5.207704401125511,LightGBM
carat,263,2189.8914722539007,LightGBM
cut,263,32.56698756650121,LightGBM
color,263,639.8079114014389,LightGBM
clarity,263,1005.5793001592384,LightGBM
depth,263,5.393248173553729,LightGBM
table,263,-6.199612447996628,LightGBM
x,263,117.3300459609402,LightGBM
y,263,2200.030973526534,LightGBM
z,263,562.5260777813827,LightGBM
_baseline_,263,4907.7311786324635,LightGBM
_full_model_,264,29.43973924810632,LightGBM
carat,264,2392.067862847524,LightGBM
cut,264,46.59683991864415,LightGBM
color,264,754.2194420397185,LightGBM
clarity,264,995.3938439005336,LightGBM
depth,264,44.29255990826596,LightGBM
table,264,27.013165610215083,LightGBM
x,264,156.1729159685235,LightGBM
y,264,2341.813485925171,LightGBM
z,264,613.9966299509596,LightGBM
_baseline_,264,5252.125678101461,LightGBM
_full_model_,265,-13.298258002421562,LightGBM
carat,265,2230.1660388835794,LightGBM
cut,265,8.729505718794712,LightGBM
color,265,804.6311617291911,LightGBM
clarity,265,1156.7298759401533,LightGBM
depth,265,-9.758186034372443,LightGBM
table,265,-6.1919814491132,LightGBM
x,265,115.48104682743042,LightGBM
y,265,2277.7983010960047,LightGBM
z,265,561.6353097571126,LightGBM
_baseline_,265,5107.593349502741,LightGBM
_full_model_,266,5.915293783823699,LightGBM
carat,266,2190.4356215221605,LightGBM
cut,266,22.643847914413527,LightGBM
color,266,744.6768307948731,LightGBM
clarity,266,1133.9871365121594,LightGBM
depth,266,26.030738384713686,LightGBM
table,266,13.143022259998702,LightGBM
x,266,135.15793113700954,LightGBM
y,266,2235.2814308180173,LightGBM
z,266,517.5130564591931,LightGBM
_baseline_,266,4953.948769099079,LightGBM
_full_model_,267,20.47013284738307,LightGBM
carat,267,2281.729226615809,LightGBM
cut,267,44.735356754779104,LightGBM
color,267,654.4351673498182,LightGBM
clarity,267,1108.7979696610028,LightGBM
depth,267,30.506274947219026,LightGBM
table,267,20.597745900488576,LightGBM
x,267,138.2292667617553,LightGBM
y,267,2302.725421786119,LightGBM
z,267,558.5144037213812,LightGBM
_baseline_,267,4913.185376027884,LightGBM
_full_model_,268,55.73785230226292,LightGBM
carat,268,2402.145721579861,LightGBM
cut,268,77.24633013046093,LightGBM
color,268,767.8274759561792,LightGBM
clarity,268,1185.5997536851978,LightGBM
depth,268,64.35058203572999,LightGBM
table,268,60.79756875047087,LightGBM
x,268,176.22460487839192,LightGBM
y,268,2434.842163402729,LightGBM
z,268,642.8029624759396,LightGBM
_baseline_,268,5379.687830047507,LightGBM
_full_model_,269,-30.35148791723384,LightGBM
carat,269,2134.498383634412,LightGBM
cut,269,-3.8363622167319136,LightGBM
color,269,715.0255328285997,LightGBM
clarity,269,1139.3519552642929,LightGBM
depth,269,-10.955727095070756,LightGBM
table,269,-26.720600563451512,LightGBM
x,269,101.91592082919897,LightGBM
y,269,2179.4958777592306,LightGBM
z,269,505.9755299299778,LightGBM
_baseline_,269,4741.14241860385,LightGBM
_full_model_,270,-6.939099062899004,LightGBM
carat,270,2334.133505743803,LightGBM
cut,270,12.170136333914115,LightGBM
color,270,764.4454604280048,LightGBM
clarity,270,1103.5113178614242,LightGBM
depth,270,13.090607842519944,LightGBM
table,270,-5.14112852272649,LightGBM
x,270,116.61067406410268,LightGBM
y,270,2196.77288524273,LightGBM
z,270,560.0008689991822,LightGBM
_baseline_,270,5065.114781790113,LightGBM
_full_model_,271,12.292452034611529,LightGBM
carat,271,2333.6807295266626,LightGBM
cut,271,27.453877705987907,LightGBM
color,271,747.9242040525043,LightGBM
clarity,271,1105.8161903588843,LightGBM
depth,271,21.43471960351974,LightGBM
table,271,14.490836435444066,LightGBM
x,271,141.30689139217827,LightGBM
y,271,2312.427572928368,LightGBM
z,271,577.1025716770044,LightGBM
_baseline_,271,5183.171713029765,LightGBM
_full_model_,272,-0.022635551280700383,LightGBM
carat,272,2200.0785163368746,LightGBM
cut,272,21.240906965368254,LightGBM
color,272,533.6304572077914,LightGBM
clarity,272,1116.6501935838678,LightGBM
depth,272,1.3360410082532326,LightGBM
table,272,-5.4565171326516975,LightGBM
x,272,114.9686776894207,LightGBM
y,272,2261.8523795815395,LightGBM
z,272,536.7741800533282,LightGBM
_baseline_,272,5090.887462128428,LightGBM
_full_model_,273,-20.133343620828214,LightGBM
carat,273,2171.8747109426936,LightGBM
cut,273,14.969104928575348,LightGBM
color,273,778.4555047790024,LightGBM
clarity,273,1110.8248902139926,LightGBM
depth,273,-13.367539108058963,LightGBM
table,273,-15.660986972085766,LightGBM
x,273,102.3871643370934,LightGBM
y,273,2149.0111037928464,LightGBM
z,273,511.7684007723582,LightGBM
_baseline_,273,5086.696769770458,LightGBM
_full_model_,274,33.242819311899325,LightGBM
carat,274,2280.3503699579874,LightGBM
cut,274,50.174788229336855,LightGBM
color,274,712.7012493884271,LightGBM
clarity,274,1166.4203653455397,LightGBM
depth,274,21.484822951035653,LightGBM
table,274,31.451639625062057,LightGBM
x,274,165.1300738083753,LightGBM
y,274,2237.4274667887316,LightGBM
z,274,593.7114689514154,LightGBM
_baseline_,274,5101.723703723124,LightGBM
_full_model_,275,-37.169574650296,LightGBM
carat,275,2203.0522515693274,LightGBM
cut,275,-14.585935914819856,LightGBM
color,275,723.4439870317764,LightGBM
clarity,275,1145.5351613193338,LightGBM
depth,275,-23.791960205391774,LightGBM
table,275,-30.69183288518525,LightGBM
x,275,74.63171164967525,LightGBM
y,275,2062.6941421672495,LightGBM
z,275,459.7413489940294,LightGBM
_baseline_,275,4791.712661571777,LightGBM
_full_model_,276,19.6729675859674,LightGBM
carat,276,2232.3019834438674,LightGBM
cut,276,42.20446006853331,LightGBM
color,276,680.091803279615,LightGBM
clarity,276,1032.2154881836286,LightGBM
depth,276,34.69357674248158,LightGBM
table,276,19.528405171874624,LightGBM
x,276,151.3073037056007,LightGBM
y,276,2142.0275580920725,LightGBM
z,276,576.270911028207,LightGBM
_baseline_,276,4776.148220109666,LightGBM
_full_model_,277,19.106521806381807,LightGBM
carat,277,2346.3235589126552,LightGBM
cut,277,39.991668064183386,LightGBM
color,277,869.0296253928587,LightGBM
clarity,277,1023.6889665435873,LightGBM
depth,277,24.931319297030655,LightGBM
table,277,5.283718490519959,LightGBM
x,277,142.79948323316887,LightGBM
y,277,2366.0540882730565,LightGBM
z,277,556.0490965033092,LightGBM
_baseline_,277,5040.208346900424,LightGBM
_full_model_,278,10.593600524245062,LightGBM
carat,278,2298.0137358017137,LightGBM
cut,278,26.624670904115874,LightGBM
color,278,793.9036982956421,LightGBM
clarity,278,1138.8305976833194,LightGBM
depth,278,23.085897034574373,LightGBM
table,278,5.2597341063509475,LightGBM
x,278,129.19302813648062,LightGBM
y,278,2288.2786085061907,LightGBM
z,278,554.4705950220856,LightGBM
_baseline_,278,5106.139679146098,LightGBM
_full_model_,279,35.306833103129634,LightGBM
carat,279,2466.945725434294,LightGBM
cut,279,51.823955491906645,LightGBM
color,279,791.4321788516526,LightGBM
clarity,279,1045.0691857458905,LightGBM
depth,279,28.883716020128873,LightGBM
table,279,35.30781210215537,LightGBM
x,279,168.11548930882293,LightGBM
y,279,2452.9682745890655,LightGBM
z,279,643.484712240463,LightGBM
_baseline_,279,5494.03460752898,LightGBM
_full_model_,280,-72.62108111163394,LightGBM
carat,280,2031.5780360412955,LightGBM
cut,280,-58.3537811700798,LightGBM
color,280,659.7661178585762,LightGBM
clarity,280,944.6841206926764,LightGBM
depth,280,-64.25671752112078,LightGBM
table,280,-61.267059868117826,LightGBM
x,280,60.930535339213975,LightGBM
y,280,2000.1339342390243,LightGBM
z,280,412.979597255208,LightGBM
_baseline_,280,4724.900229967882,LightGBM
_full_model_,281,30.694663539416297,LightGBM
carat,281,2388.228636243793,LightGBM
cut,281,51.86206474126732,LightGBM
color,281,821.9556423218556,LightGBM
clarity,281,1241.6029867398688,LightGBM
depth,281,22.646336741860296,LightGBM
table,281,38.16967099022179,LightGBM
x,281,144.23535764909263,LightGBM
y,281,2244.0640946641943,LightGBM
z,281,626.7191476685817,LightGBM
_baseline_,281,5258.1958469724095,LightGBM
_full_model_,282,-13.645833213200376,LightGBM
carat,282,2172.2079805868416,LightGBM
cut,282,-0.6333346288316761,LightGBM
color,282,726.3657626403982,LightGBM
clarity,282,1016.1967991189425,LightGBM
depth,282,-38.79707604574037,LightGBM
table,282,-6.967422299508712,LightGBM
x,282,115.98045499593161,LightGBM
y,282,2001.5559664001885,LightGBM
z,282,512.4642923390346,LightGBM
_baseline_,282,4660.527070699668,LightGBM
_full_model_,283,58.27991807165745,LightGBM
carat,283,2191.5108010078493,LightGBM
cut,283,78.28161925812424,LightGBM
color,283,760.0920732221758,LightGBM
clarity,283,1180.347117982058,LightGBM
depth,283,63.65781364729037,LightGBM
table,283,60.475484101251254,LightGBM
x,283,183.49624195696492,LightGBM
y,283,2216.1169170550183,LightGBM
z,283,646.8763231136421,LightGBM
_baseline_,283,5282.290456694757,LightGBM
_full_model_,284,-6.889497236856755,LightGBM
carat,284,2274.292827087933,LightGBM
cut,284,17.167545008948537,LightGBM
color,284,881.6037268134872,LightGBM
clarity,284,1154.3131849504498,LightGBM
depth,284,-7.2156813484018585,LightGBM
table,284,-7.670594755123261,LightGBM
x,284,119.61989089359179,LightGBM
y,284,2318.8243756205125,LightGBM
z,284,583.1153902007017,LightGBM
_baseline_,284,5162.651513767732,LightGBM
_full_model_,285,35.198426001019016,LightGBM
carat,285,2285.54972647569,LightGBM
cut,285,51.2333431491154,LightGBM
color,285,667.6576403492958,LightGBM
clarity,285,1201.322332066491,LightGBM
depth,285,44.906907798578345,LightGBM
table,285,30.063533786664834,LightGBM
x,285,161.01550742532368,LightGBM
y,285,2218.3471153412893,LightGBM
z,285,526.0697993408522,LightGBM
_baseline_,285,5174.971925314263,LightGBM
_full_model_,286,32.24797745988735,LightGBM
carat,286,2298.48272562846,LightGBM
cut,286,55.70808009773259,LightGBM
color,286,770.0431860076159,LightGBM
clarity,286,1241.5158304740007,LightGBM
depth,286,38.770628942045505,LightGBM
table,286,37.15742959084014,LightGBM
x,286,154.25795159351082,LightGBM
y,286,2414.0455556436127,LightGBM
z,286,582.4795047012493,LightGBM
_baseline_,286,5272.767305197219,LightGBM
_full_model_,287,25.68038299489467,LightGBM
carat,287,2322.106538140324,LightGBM
cut,287,46.835956534669776,LightGBM
color,287,735.5602024156775,LightGBM
clarity,287,1078.6440418333818,LightGBM
depth,287,46.51292767759753,LightGBM
table,287,24.971060389555987,LightGBM
x,287,158.29767314219725,LightGBM
y,287,2357.673577164863,LightGBM
z,287,642.640909512012,LightGBM
_baseline_,287,5362.389332696056,LightGBM
_full_model_,288,-19.115115024833017,LightGBM
carat,288,2235.4815810157147,LightGBM
cut,288,-1.0381367641272163,LightGBM
color,288,754.2657066606643,LightGBM
clarity,288,1034.0038944052048,LightGBM
depth,288,-12.713427551074801,LightGBM
table,288,-15.339727437252122,LightGBM
x,288,121.26807631797703,LightGBM
y,288,2241.7268446444887,LightGBM
z,288,555.0144858815974,LightGBM
_baseline_,288,4918.898227071888,LightGBM
_full_model_,289,1.7471151622255547,LightGBM
carat,289,2384.0664370359827,LightGBM
cut,289,32.61980128215919,LightGBM
color,289,707.2792649559138,LightGBM
clarity,289,1073.1773657246463,LightGBM
depth,289,7.905707196244293,LightGBM
table,289,1.2707927011492757,LightGBM
x,289,136.62402835983573,LightGBM
y,289,2290.9339292273366,LightGBM
z,289,605.4693142133455,LightGBM
_baseline_,289,5129.5657919977875,LightGBM
_full_model_,290,10.672671812436533,LightGBM
carat,290,2491.6518941496242,LightGBM
cut,290,34.35837111486592,LightGBM
color,290,762.4550534315798,LightGBM
clarity,290,1219.5123647028695,LightGBM
depth,290,23.05628832784862,LightGBM
table,290,11.819520797692121,LightGBM
x,290,141.52240678891576,LightGBM
y,290,2446.2764915708303,LightGBM
z,290,589.118966857781,LightGBM
_baseline_,290,5387.2377369585665,LightGBM
_full_model_,291,5.569557180975835,LightGBM
carat,291,2252.2151257725304,LightGBM
cut,291,25.44393126051557,LightGBM
color,291,858.6494138262509,LightGBM
clarity,291,1098.428497679035,LightGBM
depth,291,19.026308421306794,LightGBM
table,291,2.9890170423209383,LightGBM
x,291,143.2305482950369,LightGBM
y,291,2209.4431969485518,LightGBM
z,291,553.3635282581776,LightGBM
_baseline_,291,5106.15284534867,LightGBM
_full_model_,292,-25.504214818192168,LightGBM
carat,292,2292.675401713812,LightGBM
cut,292,-1.8153329173112525,LightGBM
color,292,714.9340741352813,LightGBM
clarity,292,1129.6879197476437,LightGBM
depth,292,-0.8659713834597369,LightGBM
table,292,-28.3232020468746,LightGBM
x,292,130.89043518401343,LightGBM
y,292,2216.1775349801583,LightGBM
z,292,609.4520417646464,LightGBM
_baseline_,292,5009.8057487495435,LightGBM
_full_model_,293,-9.845825517027492,LightGBM
carat,293,2062.133469238287,LightGBM
cut,293,9.690120650600534,LightGBM
color,293,690.7218070915156,LightGBM
clarity,293,1072.8811857605433,LightGBM
depth,293,7.479121556942118,LightGBM
table,293,-13.948479617558746,LightGBM
x,293,113.85801191140752,LightGBM
y,293,1961.6011998975746,LightGBM
z,293,478.5030503695249,LightGBM
_baseline_,293,4654.673605542566,LightGBM
_full_model_,294,58.21320109238832,LightGBM
carat,294,2212.345600061701,LightGBM
cut,294,84.74540554213388,LightGBM
color,294,746.4603127526101,LightGBM
clarity,294,1206.884417601003,LightGBM
depth,294,75.06047210729821,LightGBM
table,294,53.143482100554706,LightGBM
x,294,176.44014382386217,LightGBM
y,294,2265.8414546948593,LightGBM
z,294,535.5400049227936,LightGBM
_baseline_,294,4960.751862475782,LightGBM
_full_model_,295,12.559025657067536,LightGBM
carat,295,2386.6796805257613,LightGBM
cut,295,27.077162493974697,LightGBM
color,295,792.7975294034046,LightGBM
clarity,295,1196.183120768188,LightGBM
depth,295,6.607081151768853,LightGBM
table,295,11.736567219609697,LightGBM
x,295,150.25052551612578,LightGBM
y,295,2387.05605679171,LightGBM
z,295,626.4616035956564,LightGBM
_baseline_,295,5274.697773910517,LightGBM
_full_model_,296,-3.0079521486563863,LightGBM
carat,296,2191.5780254733572,LightGBM
cut,296,29.67694793344515,LightGBM
color,296,773.0205966649731,LightGBM
clarity,296,1149.5293008514386,LightGBM
depth,296,15.218909406534749,LightGBM
table,296,-2.807108308724537,LightGBM
x,296,130.3462752351827,LightGBM
y,296,2249.428216675004,LightGBM
z,296,531.916323599056,LightGBM
_baseline_,296,5147.621985032914,LightGBM
_full_model_,297,39.53651285756632,LightGBM
carat,297,2371.4260724037936,LightGBM
cut,297,61.18582446143603,LightGBM
color,297,722.4352784465813,LightGBM
clarity,297,1025.0078599270528,LightGBM
depth,297,46.18479968794645,LightGBM
table,297,46.599627902777456,LightGBM
x,297,167.65191348096812,LightGBM
y,297,2291.414800486224,LightGBM
z,297,569.054003296486,LightGBM
_baseline_,297,5242.414163469145,LightGBM
_full_model_,298,-52.65787295073028,LightGBM
carat,298,2043.5741094756245,LightGBM
cut,298,-27.425695569740128,LightGBM
color,298,688.4936950738635,LightGBM
clarity,298,990.9556179516215,LightGBM
depth,298,-55.84613027195394,LightGBM
table,298,-46.18328415670783,LightGBM
x,298,77.67554228683275,LightGBM
y,298,2097.165015073768,LightGBM
z,298,508.86141383962183,LightGBM
_baseline_,298,4843.750190239977,LightGBM
_full_model_,299,13.875577309439677,LightGBM
carat,299,2321.579347624041,LightGBM
cut,299,32.880986413401615,LightGBM
color,299,785.8159935098228,LightGBM
clarity,299,1112.1050073306387,LightGBM
depth,299,18.882708040114835,LightGBM
table,299,5.298269156371248,LightGBM
x,299,130.5455776581939,LightGBM
y,299,2275.6979199913508,LightGBM
z,299,534.4305113178829,LightGBM
_baseline_,299,5102.510756819505,LightGBM
_full_model_,300,-30.270984085912005,LightGBM
carat,300,2218.70123647446,LightGBM
cut,300,-1.8106278086204384,LightGBM
color,300,699.9530469432051,LightGBM
clarity,300,1140.5716342558917,LightGBM
depth,300,-21.635646597394953,LightGBM
table,300,-29.994428273825292,LightGBM
x,300,91.3014267849594,LightGBM
y,300,2170.1755166004577,LightGBM
z,300,535.9689488615792,LightGBM
_baseline_,300,4888.3759402379565,LightGBM
_full_model_,301,43.30613110779211,LightGBM
carat,301,2460.435432594073,LightGBM
cut,301,67.03238666771892,LightGBM
color,301,888.7594550786558,LightGBM
clarity,301,1177.8530044072972,LightGBM
depth,301,47.81762799609419,LightGBM
table,301,38.60339915826319,LightGBM
x,301,173.87661509667157,LightGBM
y,301,2433.914054379434,LightGBM
z,301,637.0094660469573,LightGBM
_baseline_,301,5116.454050099578,LightGBM
_full_model_,302,0.09270192894928186,LightGBM
carat,302,2259.9668571580582,LightGBM
cut,302,13.949844907741522,LightGBM
color,302,708.083568731117,LightGBM
clarity,302,1152.266905313732,LightGBM
depth,302,3.1666714821611777,LightGBM
table,302,5.943200258224351,LightGBM
x,302,135.7263484792619,LightGBM
y,302,2325.527612962354,LightGBM
z,302,601.6550439724284,LightGBM
_baseline_,302,5252.258556877907,LightGBM
_full_model_,303,-36.7137715034487,LightGBM
carat,303,2022.0228063688942,LightGBM
cut,303,-19.158700832967952,LightGBM
color,303,670.2230790211844,LightGBM
clarity,303,878.1781152237442,LightGBM
depth,303,-16.59742560928214,LightGBM
table,303,-32.50076112768852,LightGBM
x,303,84.95378278896214,LightGBM
y,303,2081.4101876971695,LightGBM
z,303,498.9400574667335,LightGBM
_baseline_,303,4722.28368685988,LightGBM
_full_model_,304,-0.4451599322871971,LightGBM
carat,304,2297.3406478718525,LightGBM
cut,304,24.62324573676733,LightGBM
color,304,703.1473918333396,LightGBM
clarity,304,1243.8321393722113,LightGBM
depth,304,14.603284918504642,LightGBM
table,304,-9.509394877683576,LightGBM
x,304,141.02647626255975,LightGBM
y,304,2311.7708839882753,LightGBM
z,304,585.4382217799354,LightGBM
_baseline_,304,5070.786336762034,LightGBM
_full_model_,305,-39.83021300761209,LightGBM
carat,305,2338.7010908466627,LightGBM
cut,305,-9.84745996646484,LightGBM
color,305,712.2847146769988,LightGBM
clarity,305,1005.9569773611901,LightGBM
depth,305,-28.67518270566154,LightGBM
table,305,-38.624244909685785,LightGBM
x,305,127.71767241866212,LightGBM
y,305,2383.28794424716,LightGBM
z,305,613.6228054731092,LightGBM
_baseline_,305,5212.8460442134565,LightGBM
_full_model_,306,-21.02679215488206,LightGBM
carat,306,2150.261307515596,LightGBM
cut,306,5.752486116186219,LightGBM
color,306,657.7560389092167,LightGBM
clarity,306,1022.8407405910515,LightGBM
depth,306,7.557205175580862,LightGBM
table,306,-16.074479866993897,LightGBM
x,306,125.05620820470938,LightGBM
y,306,2179.9838567631577,LightGBM
z,306,497.66390667683834,LightGBM
_baseline_,306,4982.830984725812,LightGBM
_full_model_,307,36.96083994557398,LightGBM
carat,307,2270.2382487997597,LightGBM
cut,307,61.42073652885813,LightGBM
color,307,782.469172622959,LightGBM
clarity,307,1164.4889658954276,LightGBM
depth,307,30.590775157539042,LightGBM
table,307,37.5319896555269,LightGBM
x,307,171.72041748985464,LightGBM
y,307,2223.231845929818,LightGBM
z,307,569.437676514255,LightGBM
_baseline_,307,5216.738150168217,LightGBM
_full_model_,308,-38.90335761324411,LightGBM
carat,308,2215.4365242381587,LightGBM
cut,308,-1.2065280229994642,LightGBM
color,308,801.5198514183099,LightGBM
clarity,308,1131.6143023034842,LightGBM
depth,308,-39.38626189938941,LightGBM
table,308,-40.11398057745157,LightGBM
x,308,63.689132527040215,LightGBM
y,308,2269.5524357636373,LightGBM
z,308,545.704485235499,LightGBM
_baseline_,308,5005.698862558472,LightGBM
_full_model_,309,-1.340066380039275,LightGBM
carat,309,2350.926134847524,LightGBM
cut,309,11.39399064870895,LightGBM
color,309,777.1538314845276,LightGBM
clarity,309,1077.2437453535854,LightGBM
depth,309,31.770341887465975,LightGBM
table,309,3.0844603618428437,LightGBM
x,309,138.83455619803624,LightGBM
y,309,2427.0888018977635,LightGBM
z,309,619.2743978811899,LightGBM
_baseline_,309,5320.594539846032,LightGBM
_full_model_,310,-24.91997090195241,LightGBM
carat,310,2297.1817445383044,LightGBM
cut,310,2.19340949321861,LightGBM
color,310,778.255049873081,LightGBM
clarity,310,976.4916654088541,LightGBM
depth,310,13.91644570708445,LightGBM
table,310,-17.9595319000382,LightGBM
x,310,114.18892752223985,LightGBM
y,310,2330.524763378007,LightGBM
z,310,595.5626532912937,LightGBM
_baseline_,310,5107.4243528153265,LightGBM
_full_model_,311,-20.434993147164732,LightGBM
carat,311,2131.596373916609,LightGBM
cut,311,-4.7108998963871045,LightGBM
color,311,616.3259354541141,LightGBM
clarity,311,1178.6654662447645,LightGBM
depth,311,4.683734484779734,LightGBM
table,311,-21.619470195669123,LightGBM
x,311,103.97053818801987,LightGBM
y,311,2055.773982148135,LightGBM
z,311,474.7341619696989,LightGBM
_baseline_,311,4813.900297548097,LightGBM
_full_model_,312,28.45964985112778,LightGBM
carat,312,2293.1106916893905,LightGBM
cut,312,44.80435745815214,LightGBM
color,312,754.2809953578536,LightGBM
clarity,312,1037.6127350292654,LightGBM
depth,312,48.01560328687822,LightGBM
table,312,27.839730963330453,LightGBM
x,312,158.08719988614143,LightGBM
y,312,2219.487961138316,LightGBM
z,312,563.1531371446903,LightGBM
_baseline_,312,5188.670757884936,LightGBM
_full_model_,313,20.9308911550022,LightGBM
carat,313,2498.693958888277,LightGBM
cut,313,32.1206713210164,LightGBM
color,313,805.6360196603952,LightGBM
clarity,313,1121.075276127332,LightGBM
depth,313,28.238910864668583,LightGBM
table,313,21.455030898760583,LightGBM
x,313,124.39926548368385,LightGBM
y,313,2369.7317967560325,LightGBM
z,313,631.138104238239,LightGBM
_baseline_,313,5292.277550242687,LightGBM
_full_model_,314,-9.38617410566519,LightGBM
carat,314,2308.018005843494,LightGBM
cut,314,11.60477720771496,LightGBM
color,314,750.1920907362688,LightGBM
clarity,314,1112.9000275020167,LightGBM
