variable,permutation,dropout_loss,label
Pclass_X3,104,0.22692930383162435,LightGBM
Sex_male,104,0.43652185644900166,LightGBM
Embarked_Q,104,0.15690771721532648,LightGBM
Embarked_S,104,0.16412574203993524,LightGBM
_baseline_,104,0.5642201834862386,LightGBM
_full_model_,105,0.15866162978953047,LightGBM
Age,105,0.21215596330275233,LightGBM
SibSp,105,0.1894225580140313,LightGBM
Parch,105,0.16162978953049112,LightGBM
Fare,105,0.18193470048569893,LightGBM
Pclass_X2,105,0.1611575822989747,LightGBM
Pclass_X3,105,0.2118861305990286,LightGBM
Sex_male,105,0.42242309767943875,LightGBM
Embarked_Q,105,0.1570426335671884,LightGBM
Embarked_S,105,0.15623313545601725,LightGBM
_baseline_,105,0.5477603885590934,LightGBM
_full_model_,106,0.15866162978953047,LightGBM
Age,106,0.20878305450620616,LightGBM
SibSp,106,0.1917161359956827,LightGBM
Parch,106,0.1612924986508365,LightGBM
Fare,106,0.20999730167296282,LightGBM
Pclass_X2,106,0.15947112790070161,LightGBM
Pclass_X3,106,0.24048839719373982,LightGBM
Sex_male,106,0.34336211548839723,LightGBM
Embarked_Q,106,0.15690771721532648,LightGBM
Embarked_S,106,0.15812196438208315,LightGBM
_baseline_,106,0.5208445763626552,LightGBM
_full_model_,107,0.15866162978953047,LightGBM
Age,107,0.18463302752293576,LightGBM
SibSp,107,0.1635186184565569,LightGBM
Parch,107,0.16088774959525098,LightGBM
Fare,107,0.17478413383702107,LightGBM
Pclass_X2,107,0.1651376146788991,LightGBM
Pclass_X3,107,0.2359012412304371,LightGBM
Sex_male,107,0.4007690232056126,LightGBM
Embarked_Q,107,0.1570426335671884,LightGBM
Embarked_S,107,0.1571100917431193,LightGBM
_baseline_,107,0.4677549919050189,LightGBM
_full_model_,108,0.15866162978953047,LightGBM
Age,108,0.1934700485698867,LightGBM
SibSp,108,0.17997841338370213,LightGBM
Parch,108,0.1612250404749056,LightGBM
Fare,108,0.19239071775499195,LightGBM
Pclass_X2,108,0.16385590933621152,LightGBM
Pclass_X3,108,0.2318537506745818,LightGBM
Sex_male,108,0.37601187263896385,LightGBM
Embarked_Q,108,0.1570426335671884,LightGBM
Embarked_S,108,0.1674986508364814,LightGBM
_baseline_,108,0.478143550998381,LightGBM
_full_model_,109,0.15866162978953047,LightGBM
Age,109,0.20514031300593638,LightGBM
SibSp,109,0.17991095520777123,LightGBM
Parch,109,0.157312466270912,LightGBM
Fare,109,0.1897598488936859,LightGBM
Pclass_X2,109,0.1631813275769023,LightGBM
Pclass_X3,109,0.22949271451699949,LightGBM
Sex_male,109,0.33931462493254183,LightGBM
Embarked_Q,109,0.1592012951969779,LightGBM
Embarked_S,109,0.1693200215866163,LightGBM
_baseline_,109,0.46303291958985426,LightGBM
_full_model_,110,0.15866162978953047,LightGBM
Age,110,0.23812736103615761,LightGBM
SibSp,110,0.19697787371829467,LightGBM
Parch,110,0.1614274150026983,LightGBM
Fare,110,0.22706422018348627,LightGBM
Pclass_X2,110,0.16911764705882348,LightGBM
Pclass_X3,110,0.23745277927684838,LightGBM
Sex_male,110,0.3792498650836481,LightGBM
Embarked_Q,110,0.1570426335671884,LightGBM
Embarked_S,110,0.1695223961144091,LightGBM
_baseline_,110,0.5020237452779277,LightGBM
_full_model_,111,0.15866162978953047,LightGBM
Age,111,0.22065569347004854,LightGBM
SibSp,111,0.17856179168915276,LightGBM
Parch,111,0.16486778197517538,LightGBM
Fare,111,0.2116162978953049,LightGBM
Pclass_X2,111,0.16291149487317869,LightGBM
Pclass_X3,111,0.21114409066378848,LightGBM
Sex_male,111,0.39206691851052344,LightGBM
Embarked_Q,111,0.1570426335671884,LightGBM
Embarked_S,111,0.1509039395574744,LightGBM
_baseline_,111,0.5068807339449541,LightGBM
_full_model_,112,0.15866162978953047,LightGBM
Age,112,0.2014301133297356,LightGBM
SibSp,112,0.1753912574203994,LightGBM
Parch,112,0.15866162978953047,LightGBM
Fare,112,0.2138424177010254,LightGBM
Pclass_X2,112,0.16426065839179704,LightGBM
Pclass_X3,112,0.22510793308148946,LightGBM
Sex_male,112,0.3702779276848355,LightGBM
Embarked_Q,112,0.1570426335671884,LightGBM
Embarked_S,112,0.1632487857528333,LightGBM
_baseline_,112,0.5215866162978953,LightGBM
_full_model_,113,0.15866162978953047,LightGBM
Age,113,0.21465191581219645,LightGBM
SibSp,113,0.1772126281705343,LightGBM
Parch,113,0.15677280086346468,LightGBM
Fare,113,0.171343766864544,LightGBM
Pclass_X2,113,0.1592687533729088,LightGBM
Pclass_X3,113,0.21930652995143007,LightGBM
Sex_male,113,0.4229627630868862,LightGBM
Embarked_Q,113,0.1570426335671884,LightGBM
Embarked_S,113,0.16574473826227742,LightGBM
_baseline_,113,0.4314624932541824,LightGBM
_full_model_,114,0.15866162978953047,LightGBM
Age,114,0.22220723151645982,LightGBM
SibSp,114,0.1872638963842418,LightGBM
Parch,114,0.1571775499190502,LightGBM
Fare,114,0.22240960604425253,LightGBM
Pclass_X2,114,0.16061791689152727,LightGBM
Pclass_X3,114,0.23475445223961144,LightGBM
Sex_male,114,0.4192525634106854,LightGBM
Embarked_Q,114,0.1570426335671884,LightGBM
Embarked_S,114,0.16277657852131677,LightGBM
_baseline_,114,0.5093766864543983,LightGBM
_full_model_,115,0.15866162978953047,LightGBM
Age,115,0.21532649757150568,LightGBM
SibSp,115,0.17687533729087968,LightGBM
Parch,115,0.16216945493793844,LightGBM
Fare,115,0.17066918510523477,LightGBM
Pclass_X2,115,0.16439557474365896,LightGBM
Pclass_X3,115,0.22281435509983816,LightGBM
Sex_male,115,0.3410010793308149,LightGBM
Embarked_Q,115,0.1592012951969779,LightGBM
Embarked_S,115,0.15859417161359957,LightGBM
_baseline_,115,0.4800998381003778,LightGBM
_full_model_,116,0.15866162978953047,LightGBM
Age,116,0.21890178089584456,LightGBM
SibSp,116,0.16169724770642202,LightGBM
Parch,116,0.16223691311386934,LightGBM
Fare,116,0.1772800863464652,LightGBM
Pclass_X2,116,0.16385590933621152,LightGBM
Pclass_X3,116,0.23246087425796003,LightGBM
Sex_male,116,0.3906502968159741,LightGBM
Embarked_Q,116,0.1570426335671884,LightGBM
Embarked_S,116,0.1630464112250405,LightGBM
_baseline_,116,0.5371694549379384,LightGBM
_full_model_,117,0.15866162978953047,LightGBM
Age,117,0.18645439827307075,LightGBM
SibSp,117,0.17707771181867238,LightGBM
Parch,117,0.15872908796546137,LightGBM
Fare,117,0.19468429573664325,LightGBM
Pclass_X2,117,0.16028062601187265,LightGBM
Pclass_X3,117,0.23563140852671338,LightGBM
Sex_male,117,0.346195358877496,LightGBM
Embarked_Q,117,0.15690771721532648,LightGBM
Embarked_S,117,0.16061791689152727,LightGBM
_baseline_,117,0.5211818672423099,LightGBM
_full_model_,118,0.15866162978953047,LightGBM
Age,118,0.21606853750674582,LightGBM
SibSp,118,0.18220453318942254,LightGBM
Parch,118,0.16459794927145166,LightGBM
Fare,118,0.24237722611980572,LightGBM
Pclass_X2,118,0.15582838640043173,LightGBM
Pclass_X3,118,0.2095925526173772,LightGBM
Sex_male,118,0.34565569347004854,LightGBM
Embarked_Q,118,0.1592012951969779,LightGBM
Embarked_S,118,0.15576092822450083,LightGBM
_baseline_,118,0.48468699406368054,LightGBM
_full_model_,119,0.15866162978953047,LightGBM
Age,119,0.19859686994063686,LightGBM
SibSp,119,0.17815704263356724,LightGBM
Parch,119,0.1611575822989747,LightGBM
Fare,119,0.22099298434970327,LightGBM
Pclass_X2,119,0.16264166216945497,LightGBM
Pclass_X3,119,0.2117512142471667,LightGBM
Sex_male,119,0.3609012412304371,LightGBM
Embarked_Q,119,0.15690771721532648,LightGBM
Embarked_S,119,0.16378845116028062,LightGBM
_baseline_,119,0.5056664867781975,LightGBM
_full_model_,120,0.15866162978953047,LightGBM
Age,120,0.21249325418240694,LightGBM
SibSp,120,0.19481921208850517,LightGBM
Parch,120,0.1572450080949811,LightGBM
Fare,120,0.19448192120885055,LightGBM
Pclass_X2,120,0.1610901241230437,LightGBM
Pclass_X3,120,0.203723691311387,LightGBM
Sex_male,120,0.37999190501888835,LightGBM
Embarked_Q,120,0.1570426335671884,LightGBM
Embarked_S,120,0.16156233135456022,LightGBM
_baseline_,120,0.5535617916891528,LightGBM
_full_model_,121,0.15866162978953047,LightGBM
Age,121,0.2236913113869401,LightGBM
SibSp,121,0.17896654074473828,LightGBM
Parch,121,0.1592012951969779,LightGBM
Fare,121,0.22011602806260122,LightGBM
Pclass_X2,121,0.15893146249325418,LightGBM
Pclass_X3,121,0.2637614678899083,LightGBM
Sex_male,121,0.35800053966540746,LightGBM
Embarked_Q,121,0.1570426335671884,LightGBM
Embarked_S,121,0.16021316783594175,LightGBM
_baseline_,121,0.5931597409606044,LightGBM
_full_model_,122,0.15866162978953047,LightGBM
Age,122,0.17276038855909337,LightGBM
SibSp,122,0.18112520237452778,LightGBM
Parch,122,0.16048300053966535,LightGBM
Fare,122,0.19434700485698864,LightGBM
Pclass_X2,122,0.16473286562331357,LightGBM
Pclass_X3,122,0.21276308688613055,LightGBM
Sex_male,122,0.4378035617916891,LightGBM
Embarked_Q,122,0.157312466270912,LightGBM
Embarked_S,122,0.16365353480841882,LightGBM
_baseline_,122,0.513086886130599,LightGBM
_full_model_,123,0.15866162978953047,LightGBM
Age,123,0.2097274689692391,LightGBM
SibSp,123,0.18105774419859688,LightGBM
Parch,123,0.16095520777118189,LightGBM
Fare,123,0.20223961144090663,LightGBM
Pclass_X2,123,0.1651376146788991,LightGBM
Pclass_X3,123,0.2259848893685915,LightGBM
Sex_male,123,0.3511198057204533,LightGBM
Embarked_Q,123,0.1570426335671884,LightGBM
Embarked_S,123,0.1693200215866163,LightGBM
_baseline_,123,0.5553831624392876,LightGBM
_full_model_,124,0.15866162978953047,LightGBM
Age,124,0.21802482460874262,LightGBM
SibSp,124,0.1813275769023206,LightGBM
Parch,124,0.16392336751214243,LightGBM
Fare,124,0.18645439827307075,LightGBM
Pclass_X2,124,0.16979222881813272,LightGBM
Pclass_X3,124,0.24662709120345383,LightGBM
Sex_male,124,0.3127361036157582,LightGBM
Embarked_Q,124,0.1592012951969779,LightGBM
Embarked_S,124,0.15636805180787916,LightGBM
_baseline_,124,0.45257690232056125,LightGBM
_full_model_,125,0.15866162978953047,LightGBM
Age,125,0.23286562331354566,LightGBM
SibSp,125,0.17053426875337285,LightGBM
Parch,125,0.15832433890987585,LightGBM
Fare,125,0.23967889908256879,LightGBM
Pclass_X2,125,0.16257420399352407,LightGBM
Pclass_X3,125,0.23940906637884518,LightGBM
Sex_male,125,0.4616162978953049,LightGBM
Embarked_Q,125,0.1570426335671884,LightGBM
Embarked_S,125,0.14456287101996768,LightGBM
_baseline_,125,0.42815704263356724,LightGBM
_full_model_,126,0.15866162978953047,LightGBM
Age,126,0.22065569347004854,LightGBM
SibSp,126,0.19185105234754452,LightGBM
Parch,126,0.15791958985429033,LightGBM
Fare,126,0.16210199676200754,LightGBM
Pclass_X2,126,0.16480032379924447,LightGBM
Pclass_X3,126,0.24912304371289806,LightGBM
Sex_male,126,0.40407447382622774,LightGBM
Embarked_Q,126,0.1570426335671884,LightGBM
Embarked_S,126,0.17033189422558015,LightGBM
_baseline_,126,0.49096060442525635,LightGBM
_full_model_,127,0.15866162978953047,LightGBM
Age,127,0.20541014570965999,LightGBM
SibSp,127,0.18996222342147873,LightGBM
Parch,127,0.16486778197517538,LightGBM
Fare,127,0.20925526173772258,LightGBM
Pclass_X2,127,0.16243928764166216,LightGBM
Pclass_X3,127,0.23050458715596334,LightGBM
Sex_male,127,0.37000809498111176,LightGBM
Embarked_Q,127,0.1570426335671884,LightGBM
Embarked_S,127,0.16055045871559637,LightGBM
_baseline_,127,0.4917026443604965,LightGBM
_full_model_,128,0.15866162978953047,LightGBM
Age,128,0.20858067997841334,LightGBM
SibSp,128,0.17626821370750134,LightGBM
Parch,128,0.16007825148407984,LightGBM
Fare,128,0.234214786832164,LightGBM
Pclass_X2,128,0.16068537506745817,LightGBM
Pclass_X3,128,0.21829465731246622,LightGBM
Sex_male,128,0.33364813815434435,LightGBM
Embarked_Q,128,0.1574473826227739,LightGBM
Embarked_S,128,0.15056664867781977,LightGBM
_baseline_,128,0.4351726929303832,LightGBM
_full_model_,129,0.15866162978953047,LightGBM
Age,129,0.22099298434970316,LightGBM
SibSp,129,0.1917161359956827,LightGBM
Parch,129,0.15974096060442522,LightGBM
Fare,129,0.1771451699946034,LightGBM
Pclass_X2,129,0.16001079330814894,LightGBM
Pclass_X3,129,0.20392606583917972,LightGBM
Sex_male,129,0.38208310847274685,LightGBM
Embarked_Q,129,0.15663788451160277,LightGBM
Embarked_S,129,0.1550863464651916,LightGBM
_baseline_,129,0.4635051268213708,LightGBM
_full_model_,130,0.15866162978953047,LightGBM
Age,130,0.23488936859147325,LightGBM
SibSp,130,0.18085536967080407,LightGBM
Parch,130,0.16453049109552076,LightGBM
Fare,130,0.1773475445223961,LightGBM
Pclass_X2,130,0.15684025903939558,LightGBM
Pclass_X3,130,0.22429843497031843,LightGBM
Sex_male,130,0.37000809498111176,LightGBM
Embarked_Q,130,0.1570426335671884,LightGBM
Embarked_S,130,0.15771721532649752,LightGBM
_baseline_,130,0.4531840259039396,LightGBM
_full_model_,131,0.15866162978953047,LightGBM
Age,131,0.19643820831084724,LightGBM
SibSp,131,0.18793847814355102,LightGBM
Parch,131,0.15771721532649763,LightGBM
Fare,131,0.17903399892066918,LightGBM
Pclass_X2,131,0.1554910955207771,LightGBM
Pclass_X3,131,0.23340528872099298,LightGBM
Sex_male,131,0.37999190501888824,LightGBM
Embarked_Q,131,0.15690771721532648,LightGBM
Embarked_S,131,0.15373718294657313,LightGBM
_baseline_,131,0.45075553157042636,LightGBM
_full_model_,132,0.15866162978953047,LightGBM
Age,132,0.23097679438747976,LightGBM
SibSp,132,0.19421208850512683,LightGBM
Parch,132,0.16216945493793844,LightGBM
Fare,132,0.2297625472207232,LightGBM
Pclass_X2,132,0.1631138694009714,LightGBM
Pclass_X3,132,0.2056799784133837,LightGBM
Sex_male,132,0.40252293577981657,LightGBM
Embarked_Q,132,0.1570426335671884,LightGBM
Embarked_S,132,0.1573799244468429,LightGBM
_baseline_,132,0.5044522396114409,LightGBM
_full_model_,133,0.15866162978953047,LightGBM
Age,133,0.2037911494873179,LightGBM
SibSp,133,0.18463302752293576,LightGBM
Parch,133,0.15994333513221803,LightGBM
Fare,133,0.16824069077172155,LightGBM
Pclass_X2,133,0.15967350242849432,LightGBM
Pclass_X3,133,0.2178224500809498,LightGBM
Sex_male,133,0.38599568267674045,LightGBM
Embarked_Q,133,0.15690771721532648,LightGBM
Embarked_S,133,0.1654074473826228,LightGBM
_baseline_,133,0.4535887749595251,LightGBM
_full_model_,134,0.15866162978953047,LightGBM
Age,134,0.199338909875877,LightGBM
SibSp,134,0.18058553696708046,LightGBM
Parch,134,0.1633162439287642,LightGBM
Fare,134,0.223758769562871,LightGBM
Pclass_X2,134,0.15872908796546148,LightGBM
Pclass_X3,134,0.21552887209929839,LightGBM
Sex_male,134,0.3792498650836481,LightGBM
Embarked_Q,134,0.1570426335671884,LightGBM
Embarked_S,134,0.16041554236373445,LightGBM
_baseline_,134,0.48515920129519696,LightGBM
_full_model_,135,0.15866162978953047,LightGBM
Age,135,0.2095925526173772,LightGBM
SibSp,135,0.18712898003238,LightGBM
Parch,135,0.15684025903939558,LightGBM
Fare,135,0.1996762007555316,LightGBM
Pclass_X2,135,0.16169724770642202,LightGBM
Pclass_X3,135,0.21728278467350237,LightGBM
Sex_male,135,0.32143820831084724,LightGBM
Embarked_Q,135,0.1570426335671884,LightGBM
Embarked_S,135,0.16088774959525098,LightGBM
_baseline_,135,0.4480572045331894,LightGBM
_full_model_,136,0.15866162978953047,LightGBM
Age,136,0.23853211009174313,LightGBM
SibSp,136,0.16453049109552076,LightGBM
Parch,136,0.1593362115488397,LightGBM
Fare,136,0.19286292498650837,LightGBM
Pclass_X2,136,0.16243928764166216,LightGBM
Pclass_X3,136,0.22706422018348627,LightGBM
Sex_male,136,0.3971262817053427,LightGBM
Embarked_Q,136,0.1570426335671884,LightGBM
Embarked_S,136,0.16878035617916898,LightGBM
_baseline_,136,0.5502563410685375,LightGBM
_full_model_,137,0.15866162978953047,LightGBM
Age,137,0.21667566109012415,LightGBM
SibSp,137,0.17498650836481378,LightGBM
Parch,137,0.16365353480841882,LightGBM
Fare,137,0.18240690771721535,LightGBM
Pclass_X2,137,0.16162978953049112,LightGBM
Pclass_X3,137,0.24284943335132214,LightGBM
Sex_male,137,0.4559498111171074,LightGBM
Embarked_Q,137,0.1570426335671884,LightGBM
Embarked_S,137,0.1611575822989746,LightGBM
_baseline_,137,0.4539935240151106,LightGBM
_full_model_,138,0.15866162978953047,LightGBM
Age,138,0.22942525634106858,LightGBM
SibSp,138,0.1936049649217485,LightGBM
Parch,138,0.16250674581759306,LightGBM
Fare,138,0.1795736643281166,LightGBM
Pclass_X2,138,0.15947112790070161,LightGBM
Pclass_X3,138,0.2519562871019968,LightGBM
Sex_male,138,0.3446438208310847,LightGBM
Embarked_Q,138,0.1592012951969779,LightGBM
Embarked_S,138,0.16648677819751756,LightGBM
_baseline_,138,0.56948192120885055,LightGBM
_full_model_,139,0.15866162978953047,LightGBM
Age,139,0.17869670804101456,LightGBM
SibSp,139,0.17640313005936326,LightGBM
Parch,139,0.1574473826227739,LightGBM
Fare,139,0.21215596330275233,LightGBM
Pclass_X2,139,0.1612924986508365,LightGBM
Pclass_X3,139,0.22456826767404214,LightGBM
Sex_male,139,0.37358337830545063,LightGBM
Embarked_Q,139,0.1570426335671884,LightGBM
Embarked_S,139,0.17066918510523477,LightGBM
_baseline_,139,0.47888559093362115,LightGBM
_full_model_,140,0.15866162978953047,LightGBM
Age,140,0.2341473286562331,LightGBM
SibSp,140,0.1913788451160281,LightGBM
Parch,140,0.15791958985429033,LightGBM
Fare,140,0.17276038855909337,LightGBM
Pclass_X2,140,0.15994333513221803,LightGBM
Pclass_X3,140,0.22827846735024282,LightGBM
Sex_male,140,0.3936859147328656,LightGBM
Embarked_Q,140,0.1592012951969779,LightGBM
Embarked_S,140,0.15947112790070161,LightGBM
_baseline_,140,0.5452644360496492,LightGBM
_full_model_,141,0.15866162978953047,LightGBM
Age,141,0.22072315164597955,LightGBM
SibSp,141,0.18166486778197521,LightGBM
Parch,141,0.15893146249325418,LightGBM
Fare,141,0.20918780356179167,LightGBM
Pclass_X2,141,0.17168105774419862,LightGBM
Pclass_X3,141,0.20885051268213706,LightGBM
Sex_male,141,0.39570966001079333,LightGBM
Embarked_Q,141,0.1570426335671884,LightGBM
Embarked_S,141,0.16419320021586614,LightGBM
_baseline_,141,0.5,LightGBM
_full_model_,142,0.15866162978953047,LightGBM
Age,142,0.1854425256341069,LightGBM
SibSp,142,0.17889908256880738,LightGBM
Parch,142,0.16250674581759306,LightGBM
Fare,142,0.19495412844036697,LightGBM
Pclass_X2,142,0.1575148407987048,LightGBM
Pclass_X3,142,0.24251214247166764,LightGBM
Sex_male,142,0.3305450620615219,LightGBM
Embarked_Q,142,0.1570426335671884,LightGBM
Embarked_S,142,0.16884781435509988,LightGBM
_baseline_,142,0.5269832703723691,LightGBM
_full_model_,143,0.15866162978953047,LightGBM
Age,143,0.2114813815434431,LightGBM
SibSp,143,0.18834322719913654,LightGBM
Parch,143,0.16243928764166216,LightGBM
Fare,143,0.20507285483000537,LightGBM
Pclass_X2,143,0.17282784673502427,LightGBM
Pclass_X3,143,0.235968699406368,LightGBM
Sex_male,143,0.4330140313005937,LightGBM
Embarked_Q,143,0.1570426335671884,LightGBM
Embarked_S,143,0.1712088505126822,LightGBM
_baseline_,143,0.4835402050728549,LightGBM
_full_model_,144,0.15866162978953047,LightGBM
Age,144,0.1915812196438209,LightGBM
SibSp,144,0.17269293038316247,LightGBM
Parch,144,0.1592687533729088,LightGBM
Fare,144,0.1836211548839719,LightGBM
Pclass_X2,144,0.16216945493793855,LightGBM
Pclass_X3,144,0.21815974096060442,LightGBM
Sex_male,144,0.36150836481381543,LightGBM
Embarked_Q,144,0.1570426335671884,LightGBM
Embarked_S,144,0.16068537506745817,LightGBM
_baseline_,144,0.4533189422558014,LightGBM
_full_model_,145,0.15866162978953047,LightGBM
Age,145,0.20696168375607127,LightGBM
SibSp,145,0.18112520237452778,LightGBM
Parch,145,0.1592012951969779,LightGBM
Fare,145,0.2012951969778738,LightGBM
Pclass_X2,145,0.1571100917431193,LightGBM
Pclass_X3,145,0.22645709660010793,LightGBM
Sex_male,145,0.3605639503507825,LightGBM
Embarked_Q,145,0.1570426335671884,LightGBM
Embarked_S,145,0.16095520777118189,LightGBM
_baseline_,145,0.4934565569347005,LightGBM
_full_model_,146,0.15866162978953047,LightGBM
Age,146,0.20851322180248244,LightGBM
SibSp,146,0.18085536967080407,LightGBM
Parch,146,0.16203453858607664,LightGBM
Fare,146,0.19819212088505134,LightGBM
Pclass_X2,146,0.16068537506745817,LightGBM
Pclass_X3,146,0.2299649217485159,LightGBM
Sex_male,146,0.37432541824069077,LightGBM
Embarked_Q,146,0.1570426335671884,LightGBM
Embarked_S,146,0.16014570966001085,LightGBM
_baseline_,146,0.5460739341608203,LightGBM
_full_model_,147,0.15866162978953047,LightGBM
Age,147,0.2458850512682137,LightGBM
SibSp,147,0.18193470048569893,LightGBM
Parch,147,0.16014570966001085,LightGBM
Fare,147,0.22443335132218023,LightGBM
Pclass_X2,147,0.16365353480841882,LightGBM
Pclass_X3,147,0.21822719913653532,LightGBM
Sex_male,147,0.4036697247706422,LightGBM
Embarked_Q,147,0.1570426335671884,LightGBM
Embarked_S,147,0.16055045871559637,LightGBM
_baseline_,147,0.5416216945493795,LightGBM
_full_model_,148,0.15866162978953047,LightGBM
Age,148,0.19077172153264976,LightGBM
SibSp,148,0.18847814355099834,LightGBM
Parch,148,0.16237182946573125,LightGBM
Fare,148,0.18895035078251488,LightGBM
Pclass_X2,148,0.1633837021046951,LightGBM
Pclass_X3,148,0.2176200755531571,LightGBM
Sex_male,148,0.36198057204533196,LightGBM
Embarked_Q,148,0.1570426335671884,LightGBM
Embarked_S,148,0.16985968699406373,LightGBM
_baseline_,148,0.5588235294117647,LightGBM
_full_model_,149,0.15866162978953047,LightGBM
Age,149,0.22510793308148946,LightGBM
SibSp,149,0.1776173772261198,LightGBM
Parch,149,0.1630464112250405,LightGBM
Fare,149,0.20925526173772258,LightGBM
Pclass_X2,149,0.16196708041014574,LightGBM
Pclass_X3,149,0.24696438208310845,LightGBM
Sex_male,149,0.3753372908796546,LightGBM
Embarked_Q,149,0.1574473826227739,LightGBM
Embarked_S,149,0.1611575822989746,LightGBM
_baseline_,149,0.573394495412844,LightGBM
_full_model_,150,0.15866162978953047,LightGBM
Age,150,0.20426335671883433,LightGBM
SibSp,150,0.17269293038316247,LightGBM
Parch,150,0.15818942255801405,LightGBM
Fare,150,0.2397463572584998,LightGBM
Pclass_X2,150,0.15980841878035623,LightGBM
Pclass_X3,150,0.21222342147868323,LightGBM
Sex_male,150,0.3710199676200756,LightGBM
Embarked_Q,150,0.1570426335671884,LightGBM
Embarked_S,150,0.1612250404749056,LightGBM
_baseline_,150,0.5180787911494873,LightGBM
_full_model_,151,0.15866162978953047,LightGBM
Age,151,0.17815704263356724,LightGBM
SibSp,151,0.16810577441985963,LightGBM
Parch,151,0.16156233135456022,LightGBM
Fare,151,0.18072045331894226,LightGBM
Pclass_X2,151,0.1672962763086886,LightGBM
Pclass_X3,151,0.25053966540744743,LightGBM
Sex_male,151,0.37587695628710205,LightGBM
Embarked_Q,151,0.15677280086346468,LightGBM
Embarked_S,151,0.16237182946573125,LightGBM
_baseline_,151,0.4838100377765785,LightGBM
_full_model_,152,0.15866162978953047,LightGBM
Age,152,0.22247706422018354,LightGBM
SibSp,152,0.17876416621694546,LightGBM
Parch,152,0.16014570966001085,LightGBM
Fare,152,0.22038586076632494,LightGBM
Pclass_X2,152,0.15879654614139238,LightGBM
Pclass_X3,152,0.20621964382083113,LightGBM
Sex_male,152,0.37209929843497036,LightGBM
Embarked_Q,152,0.1592012951969779,LightGBM
Embarked_S,152,0.17039935240151105,LightGBM
_baseline_,152,0.5837155963302753,LightGBM
_full_model_,153,0.15866162978953047,LightGBM
Age,153,0.19812466270912032,LightGBM
SibSp,153,0.1871964382083109,LightGBM
Parch,153,0.1633837021046951,LightGBM
Fare,153,0.16399082568807344,LightGBM
Pclass_X2,153,0.1629789530491096,LightGBM
Pclass_X3,153,0.2097274689692391,LightGBM
Sex_male,153,0.39827307069616835,LightGBM
Embarked_Q,153,0.1570426335671884,LightGBM
Embarked_S,153,0.16432811656772806,LightGBM
_baseline_,153,0.4355774419859687,LightGBM
_full_model_,154,0.15866162978953047,LightGBM
Age,154,0.20419589854290343,LightGBM
SibSp,154,0.1878035617916891,LightGBM
Parch,154,0.16459794927145166,LightGBM
Fare,154,0.18888289260658397,LightGBM
Pclass_X2,154,0.1611575822989747,LightGBM
Pclass_X3,154,0.2058148947652455,LightGBM
Sex_male,154,0.42822450080949814,LightGBM
Embarked_Q,154,0.1570426335671884,LightGBM
Embarked_S,154,0.16257420399352407,LightGBM
_baseline_,154,0.5266459794927145,LightGBM
_full_model_,155,0.15866162978953047,LightGBM
Age,155,0.22220723151645982,LightGBM
SibSp,155,0.1873988127361036,LightGBM
Parch,155,0.16055045871559637,LightGBM
Fare,155,0.20325148407987048,LightGBM
Pclass_X2,155,0.15670534268753378,LightGBM
Pclass_X3,155,0.21539395574743658,LightGBM
Sex_male,155,0.32582298974635726,LightGBM
Embarked_Q,155,0.1570426335671884,LightGBM
Embarked_S,155,0.16156233135456022,LightGBM
_baseline_,155,0.5290744738262277,LightGBM
_full_model_,156,0.15866162978953047,LightGBM
Age,156,0.22477064220183485,LightGBM
SibSp,156,0.18463302752293576,LightGBM
Parch,156,0.1572450080949811,LightGBM
Fare,156,0.163451160280626,LightGBM
Pclass_X2,156,0.16061791689152727,LightGBM
Pclass_X3,156,0.22706422018348627,LightGBM
Sex_male,156,0.31523205612520233,LightGBM
Embarked_Q,156,0.1570426335671884,LightGBM
Embarked_S,156,0.15157852131678362,LightGBM
_baseline_,156,0.4577711818672423,LightGBM
_full_model_,157,0.15866162978953047,LightGBM
Age,157,0.1994738262277388,LightGBM
SibSp,157,0.17046681057744195,LightGBM
Parch,157,0.1594036697247706,LightGBM
Fare,157,0.1871964382083109,LightGBM
Pclass_X2,157,0.16493524015110628,LightGBM
Pclass_X3,157,0.22929033998920667,LightGBM
Sex_male,157,0.3603615758229898,LightGBM
Embarked_Q,157,0.1570426335671884,LightGBM
Embarked_S,157,0.15953858607663252,LightGBM
_baseline_,157,0.5142336751214247,LightGBM
_full_model_,158,0.15866162978953047,LightGBM
Age,158,0.20089044792228816,LightGBM
SibSp,158,0.17066918510523477,LightGBM
Parch,158,0.16162978953049112,LightGBM
Fare,158,0.19637075013491634,LightGBM
Pclass_X2,158,0.16446303291958986,LightGBM
Pclass_X3,158,0.23063950350782514,LightGBM
Sex_male,158,0.38613059902860225,LightGBM
Embarked_Q,158,0.1574473826227739,LightGBM
Embarked_S,158,0.16878035617916898,LightGBM
_baseline_,158,0.5686724230976794,LightGBM
_full_model_,159,0.15866162978953047,LightGBM
Age,159,0.2018348623853211,LightGBM
SibSp,159,0.17586346465191582,LightGBM
Parch,159,0.15825688073394495,LightGBM
Fare,159,0.17984349703184022,LightGBM
Pclass_X2,159,0.17087155963302758,LightGBM
Pclass_X3,159,0.2341473286562331,LightGBM
Sex_male,159,0.3604290339989207,LightGBM
Embarked_Q,159,0.15690771721532648,LightGBM
Embarked_S,159,0.159133837021047,LightGBM
_baseline_,159,0.5710334592552617,LightGBM
_full_model_,160,0.15866162978953047,LightGBM
